date,open,high,low,close
2016-01-22,1.421730,1.436200,1.420410,1.426450
2016-01-25,1.426040,1.430920,1.422320,1.424670
2016-01-26,1.424670,1.436660,1.417270,1.434870
2016-01-27,1.434770,1.435470,1.422950,1.423270
2016-01-28,1.423180,1.440690,1.423150,1.435810
2016-01-29,1.435770,1.441280,1.414900,1.424220
2016-02-01,1.423840,1.444440,1.422760,1.443080
2016-02-02,1.443070,1.444530,1.432560,1.440690
2016-02-03,1.440640,1.464860,1.438320,1.460170
2016-02-04,1.459360,1.466790,1.452920,1.458660
2016-02-05,1.458770,1.459050,1.445150,1.450010
2016-02-08,1.447870,1.454630,1.435070,1.442900
2016-02-09,1.442900,1.451490,1.437770,1.447100
2016-02-10,1.446830,1.457780,1.443970,1.451870
2016-02-11,1.452070,1.456320,1.438230,1.447510
2016-02-12,1.447280,1.456960,1.444250,1.449210
2016-02-15,1.448880,1.453490,1.441260,1.442970
